title,link,label
How these US children with special needs got to 'walk on water',https://www.thestar.com.my/lifestyle/living/2024/11/20/how-these-us-children-with-special-needs-got-to-039walk-on-water039,People and Living
Cost of convenience: Coffee pods need and waste more resources than other methods,https://www.thestar.com.my/lifestyle/living/2024/11/15/cost-of-convenience-coffee-pods-need-and-waste-more-resources-than-other-methods,People and Living
The book that no one will read,https://www.thestar.com.my/lifestyle/people/2024/11/20/the-book-that-no-one-will-read,People and Living
‘Dubai chocolate’ craze hits Europe as Swiss brand serves up Middle Eastern flavours,https://www.thestar.com.my/lifestyle/living/2024/11/19/dubai-chocolate-craze-hits-europe-as-swiss-brand-serves-up-middle-eastern-flavours,People and Living
Young urban climber scales French skyscrapers unaided,https://www.thestar.com.my/lifestyle/people/2024/11/19/young-urban-climber-scales-french-skyscrapers-unaided,People and Living
Riding with the woman who defies gravity on the Wall of Death,https://www.thestar.com.my/lifestyle/people/2024/11/17/riding-with-the-woman-who-defies-gravity-on-the-wall-of-death,People and Living
A horse in the sea: Tradition of fishing on horseback on the Belgian coast,https://www.thestar.com.my/lifestyle/living/2024/11/18/a-horse-in-the-sea-tradition-of-fishing-on-horseback-on-the-belgian-coast,People and Living
Noted! Post-It therapy transforms New York subway,https://www.thestar.com.my/lifestyle/people/2024/11/14/noted-post-it-therapy-transforms-new-york-subway,People and Living
"Mother Nature, songwriter? Initiative raises royalties for nature preservation",https://www.thestar.com.my/lifestyle/living/2024/11/18/mother-nature-songwriter-initiative-raises-royalties-for-nature-preservation,People and Living
Little pygmy hippo Moo Deng now has an official song for you to bounce to,https://www.thestar.com.my/lifestyle/living/2024/11/16/little-pygmy-hippo-moo-deng-now-has-an-official-song-for-you-to-bounce-to,People and Living
Dear Thelma: Mum's generosity created cycle of dependency in brother,https://www.thestar.com.my/lifestyle/living/2024/11/17/dear-thelma-mum039s-generosity-created-cycle-of-dependency-in-brother,People and Living
Make food not war: Ukrainian chefs train in France,https://www.thestar.com.my/lifestyle/people/2024/11/16/make-food-not-war-ukrainian-chefs-train-in-france,People and Living
"Petai, tempoyak, and whisky? Chocha pairs local Malaysian flavours with Scotch",https://www.thestar.com.my/lifestyle/living/tipsy-turvy/2024/11/16/petai-tempoyak-and-whisky-chocha-pairs-local-malaysian-flavours-with-scotch,People and Living
"White truffles, Italy's gold, menaced by climate change",https://www.thestar.com.my/lifestyle/living/2024/11/13/white-truffles-italy039s-gold-menaced-by-climate-change,People and Living
Veteran Malaysian pastry chef trains young adults with autism baking skills,https://www.thestar.com.my/lifestyle/living/2024/11/15/veteran-malaysian-pastry-chef-trains-young-adults-with-autism-baking-skills,People and Living
Heart and Soul: What it means to age gracefully,https://www.thestar.com.my/lifestyle/living/2024/11/15/heart-and-soul-what-it-means-to-age-gracefully,People and Living
Malaysian preschooler sets record by naming 47 dialling codes in 60 secs,https://www.thestar.com.my/lifestyle/people/2024/11/14/preschooler-names-47-dialling-codes-in-60-secs-sets-malaysia-book-of-records,People and Living
Why do animals like dogs shake themselves when wet?,https://www.thestar.com.my/lifestyle/living/2024/11/15/why-do-animals-like-dogs-shake-themselves-when-wet,People and Living
Two new KL restaurants get Michelin stars in 2025 Michelin Guide KL and Penang,https://www.thestar.com.my/lifestyle/living/2024/11/14/two-new-kl-restaurants-get-michelin-stars-in-2025-michelin-guide-kl-and-penang,People and Living
Heart and Soul: The orange tabby that changed my life,https://www.thestar.com.my/lifestyle/living/2024/11/14/heart-and-soul-the-orange-tabby-that-changed-my-life,People and Living
Renowned French chef Daniel Boulud on why French cuisine now crosses borders,https://www.thestar.com.my/lifestyle/living/2024/11/14/renowned-french-chef-daniel-boulud-on-why-french-cuisine-now-crosses-borders,People and Living
Why this autistic US teen is passionate about high school football,https://www.thestar.com.my/lifestyle/living/2024/11/14/why-this-autistic-us-teen-is-passionate-about-high-school-football,People and Living
Mona Lisa brings Southern Italian-inspired flavours to KL's Chinatown,https://www.thestar.com.my/lifestyle/living/2024/11/13/mona-lisa-brings-southern-italian-inspired-flavours-to-kl039s-chinatown,People and Living
"What is Korean Hanwoo beef, and why is it gaining attention in Malaysia?",https://www.thestar.com.my/lifestyle/living/2024/11/13/the-growing-appetite-for-korean-hanwoo-beef-in-malaysia,People and Living
US women's amputee soccer team proves disability is no barrier to greatness,https://www.thestar.com.my/lifestyle/living/2024/11/13/us-women039s-amputee-soccer-team-proves-disability-is-no-barrier-to-greatness,People and Living
Waste heat from London sewers eyed to warm British parliament,https://www.thestar.com.my/lifestyle/living/2024/11/12/waste-heat-from-london-sewers-eyed-to-warm-british-parliament,People and Living
Career: Gaps on your resume aren't a deal breaker,https://www.thestar.com.my/lifestyle/living/2024/11/11/career-gaps-on-your-resume-aren039t-a-deal-breaker,People and Living
US theatre company designs comedy show for adults with autism,https://www.thestar.com.my/lifestyle/living/2024/11/12/us-theatre-company-designs-comedy-show-for-adults-with-autism,People and Living
German groundskeepers use traditional method to handle climate change,https://www.thestar.com.my/lifestyle/living/2024/11/12/how-german-groundskeepers-are-using-a-traditional-method-to-handle-climate-change,People and Living
How you sit in the car's passenger seat can save your life,https://www.thestar.com.my/lifestyle/living/2024/11/11/how-you-sit-in-the-car039s-passenger-seat-can-save-your-life,People and Living
From pool to spool: Retired Olympian Tom Daley exhibits his knitwear in Tokyo,https://www.thestar.com.my/lifestyle/people/2024/11/11/from-pool-to-spool-retired-olympian-tom-daley-exhibits-his-knitwear-in-tokyo,People and Living
Why more young men in Finland are being drawn to monastic life,https://www.thestar.com.my/lifestyle/people/2024/11/10/why-more-young-men-in-finland-are-being-drawn-to-monastic-life,People and Living
Plastic pollution on beaches can now be spotted from space,https://www.thestar.com.my/lifestyle/living/2024/11/10/plastic-pollution-on-beaches-can-now-be-spotted-from-space,People and Living
Dear Thelma: Boss's rage is out of control – what do we do?,https://www.thestar.com.my/lifestyle/living/2024/11/10/dear-thelma-boss039s-rage-is-out-of-control---what-do-we-do,People and Living
Katz Tales: The iron paw in the velvet glove,https://www.thestar.com.my/lifestyle/living/2024/11/10/katz-tales-the-iron-paw-in-the-velvet-glove,People and Living
2024 'virtually certain' to be hottest year on record: EU monitor,https://www.thestar.com.my/lifestyle/living/2024/11/10/2024-039virtually-certain039-to-be-hottest-year-on-record-eu-monitor,People and Living
Three Balkan capitals among world's 10 most polluted cities,https://www.thestar.com.my/lifestyle/living/2024/11/10/three-balkan-capitals-among-world039s-10-most-polluted-cities,People and Living
"Heart and Soul: Kwan Tak-hing, martial artist famous for iconic Wong Fei-hung role",https://www.thestar.com.my/lifestyle/living/2024/11/08/heart-and-soul-kwan-tak-hing-martial-artist-who-brought-kungfu-legend-wong-fei-hung-to-cinematic-life,People and Living
First kisses are becoming ever more elusive for Japan's young people,https://www.thestar.com.my/lifestyle/people/2024/11/09/first-kisses-are-becoming-ever-more-elusive-for-japan039s-young-people,People and Living
Why using nicknames in the workplace isn't always a good idea,https://www.thestar.com.my/lifestyle/living/2024/11/11/why-using-nicknames-in-the-workplace-isn039t-always-a-good-idea,People and Living
Scotch whisky meets Indian cuisine in this collaboration menu at Nadodi,https://www.thestar.com.my/lifestyle/living/tipsy-turvy/2024/11/09/scotch-whisky-meets-indian-cuisine-in-this-collaboration-menu-at-nadodi,People and Living
"October jobless
rate inches up to 3.9%",https://www.thestar.com.my/business/business-news/2024/12/09/october-joblessrate-inches-up-to-39,Business & Economy
Favourable showing likely for builders in 4Q,https://www.thestar.com.my/business/business-news/2024/12/09/favourable-showing-likely-for-builders-in-4q,Business & Economy
"Corporate Malaysia    
drives
low-carbon transition",https://www.thestar.com.my/business/business-news/2024/12/09/corporate-malaysia----driveslow-carbon-transition,Business & Economy
Vietnam's soaring US trade surplus stokes new fears of Trump tariffs,https://www.thestar.com.my/business/business-news/2024/12/06/vietnam039s-soaring-us-trade-surplus-stokes-new-fears-of-trump-tariffs,Business & Economy
Businesses optimistic as US economy grows slightly in recent weeks,https://www.thestar.com.my/business/business-news/2024/12/06/businesses-optimistic-as-us-economy-grows-slightly-in-recent-weeks,Business & Economy
Tourism Authority expecting boom for New Year,https://www.thestar.com.my/business/business-news/2024/12/06/tourism-authority-expecting-boom-for-new-year,Business & Economy
Philippine central bank to take ‘measured approach’,https://www.thestar.com.my/business/business-news/2024/12/06/philippine-central-bank-to-take-measured-approach,Business & Economy
Dovish BoJ policymaker urges caution in raising rates,https://www.thestar.com.my/business/business-news/2024/12/06/dovish-boj-policymaker-urges-caution-in-raising-rates,Business & Economy
US-M’sia yield gap likely to narrow,https://www.thestar.com.my/business/business-news/2024/12/06/us-msia-yield-gap-likely-to-narrow,Business & Economy
China-M’sia economic ties continue advancing,https://www.thestar.com.my/business/business-news/2024/12/06/china-msia-economic-ties-continue-advancing,Business & Economy
Malaysia to benefit from broad-based tariffs imposed by US in near term - MARC Ratings,https://www.thestar.com.my/business/business-news/2024/12/05/malaysia-to-benefit-from-broad-based-tariffs-imposed-by-us-in-near-term---marc-ratings,Business & Economy
"UOB projects 4.7% GDP growth for Malaysia in 2025, driven by strong domestic levers, investments",https://www.thestar.com.my/business/business-news/2024/12/05/uob-projects-47-gdp-growth-for-malaysia-in-2025-driven-by-strong-domestic-levers-investments,Business & Economy
Vietnam in need of faster fund disbursement,https://www.thestar.com.my/business/business-news/2024/12/05/vietnam-in-need-of-faster-fund-disbursement,Business & Economy
New appointments lower ‘Trump risk’,https://www.thestar.com.my/business/business-news/2024/12/05/new-appointments-lower-trump-risk,Business & Economy
Yen Thuy pickled pearl onions reach Britain,https://www.thestar.com.my/business/business-news/2024/12/05/yen-thuy-pickled-pearl-onions-reach-britain,Business & Economy
Indonesian interest rate cuts seen to narrow in 2025,https://www.thestar.com.my/business/business-news/2024/12/05/indonesian-interest-rate-cuts-seen-to-narrow-in-2025,Business & Economy
Australia’s economic growth remains sluggish,https://www.thestar.com.my/business/business-news/2024/12/05/australias-economic-growth-remains-sluggish,Business & Economy
"ECB rate cut of 25 bps okay, but not more",https://www.thestar.com.my/business/business-news/2024/12/05/ecb-rate-cut-of-25-bps-okay-but-not-more,Business & Economy
"Britain, Qatar poised to sign agreement on financial services",https://www.thestar.com.my/business/business-news/2024/12/05/britain-qatar-poised-to-sign-agreement-on-financial-services,Business & Economy
Signing of JS-SEZ deal postponed,https://www.thestar.com.my/business/business-news/2024/12/05/signing-of-js-sez-deal-postponed,Business & Economy
M’sian investors cautious over South Korea’s politics,https://www.thestar.com.my/business/business-news/2024/12/05/msian-investors-cautious-over-south-koreas-politics,Business & Economy
Glove stocks a safe haven amid rising tariffs,https://www.thestar.com.my/business/business-news/2024/12/05/glove-stocks-a-safe-haven-amid-rising-tariffs,Business & Economy
OECD warns of protectionism risk to global growth outlook,https://www.thestar.com.my/business/business-news/2024/12/04/oecd-warns-of-protectionism-risk-to-global-growth-outlook,Business & Economy
"China's services activity expansion eases in Nov, Caixin PMI shows",https://www.thestar.com.my/business/business-news/2024/12/04/china039s-services-activity-expansion-eases-in-nov-caixin-pmi-shows,Business & Economy
Australia's Q3 GDP growth disappoints hopes for a rebound,https://www.thestar.com.my/business/business-news/2024/12/04/australia039s-q3-gdp-growth-disappoints-hopes-for-a-rebound,Business & Economy
US retailers aim to cash in on steep discounts,https://www.thestar.com.my/business/business-news/2024/12/04/us-retailers-aim-to-cash-in-on-steep-discounts,Business & Economy
Fed officials keep options open for rate cut,https://www.thestar.com.my/business/business-news/2024/12/04/fed-officials-keep-options-open-for-rate-cut,Business & Economy
Jakarta seals trade agreement with Canada,https://www.thestar.com.my/business/business-news/2024/12/04/jakarta-seals-trade-agreement-with-canada,Business & Economy
Thai-European FTA to provide massive boost to economy,https://www.thestar.com.my/business/business-news/2024/12/04/thai-european-fta-to-provide-massive-boost-to-economy,Business & Economy
Singapore in race to get ahead of Donald Trump’s proposed tariffs,https://www.thestar.com.my/business/business-news/2024/12/04/singapore-in-race-to-get-ahead-of-donald-trumps-proposed-tariffs,Business & Economy
"Upbeat outlook for builders on strong order book, expansion",https://www.thestar.com.my/business/business-news/2024/12/04/upbeat-outlook-for-builders-on-strong-order-book-expansion,Business & Economy
First-mover advantage for M’sia in joining BRICS,https://www.thestar.com.my/business/business-news/2024/12/04/first-mover-advantage-for-msia-in-joining-brics,Business & Economy
"Demand for exports bolsters trade outlook, manufacturing expansion",https://www.thestar.com.my/business/business-news/2024/12/04/demand-for-exports-bolsters-trade-outlook-manufacturing-expansion,Business & Economy
Cost of living indicator to enhance targeted subsidy,https://www.thestar.com.my/business/business-news/2024/12/04/cost-of-living-indicator-to-enhance-targeted-subsidy,Business & Economy
China bans export of key minerals to US as trade frictions escalate,https://www.thestar.com.my/business/business-news/2024/12/03/china-bans-export-of-key-minerals-to-us-as-trade-frictions-escalate,Business & Economy
CPTPP: Malaysia-UK FTA will boost trade and investment - Tengku Zafrul,https://www.thestar.com.my/business/business-news/2024/12/03/cptpp-malaysia-uk-fta-will-boost-trade-and-investment---tengku-zafrul,Business & Economy
"Collective approach 
key for future prosperity",https://www.thestar.com.my/business/business-news/2024/12/03/collective-approach-key-for-future-prosperity,Business & Economy
Europe faces higher power prices next summer,https://www.thestar.com.my/business/business-news/2024/12/03/europe-faces-higher-power-prices-next-summer,Business & Economy
Country’s November manufacturing PMI eases,https://www.thestar.com.my/business/business-news/2024/12/03/countrys-november-manufacturing-pmi-eases,Business & Economy
Australia’s retail sales firm as consumer confidence brightens,https://www.thestar.com.my/business/business-news/2024/12/03/australias-retail-sales-firm-as-consumer-confidence-brightens,Business & Economy
"Jakarta eyes nuclear power tech with US, Russia",https://www.thestar.com.my/business/business-news/2024/12/03/jakarta-eyes-nuclear-power-tech-with-us-russia,Business & Economy
Japanese firms boost capital expenditure as confidence holds up,https://www.thestar.com.my/business/business-news/2024/12/03/japanese-firms-boost-capital-expenditure-as-confidence-holds-up,Business & Economy
"Private factory gauge 
grows amid stabilisation",https://www.thestar.com.my/business/business-news/2024/12/03/private-factory-gauge-grows-amid-stabilisation,Business & Economy
"Job ads 
tumble 1.3%  
Down Under",https://www.thestar.com.my/business/business-news/2024/12/03/job-ads-tumble-13--down-under,Business & Economy
CBI: Business tax raid crashing UK private sector,https://www.thestar.com.my/business/business-news/2024/12/03/cbi-business-tax-raid-crashing-uk-private-sector,Business & Economy
Asia's factories perk up on China recovery but Trump risks loom,https://www.thestar.com.my/business/business-news/2024/12/02/asia039s-factories-perk-up-on-china-recovery-but-trump-risks-loom,Business & Economy
Malaysia's Nov manufacturing PMI eases to 49.2,https://www.thestar.com.my/business/business-news/2024/12/02/malaysia039s-nov-manufacturing-pmi-eases-to-492,Business & Economy
US hits South-East Asian solar imports with duties,https://www.thestar.com.my/business/business-news/2024/12/02/us-hits-south-east-asian-solar-imports-with-duties,Business & Economy
Rush to ‘Value Up’ may be Asia’s best defence - Malaysia and Thailand also considering similar move,https://www.thestar.com.my/business/business-news/2024/12/02/rush-to-value-up-may-be-asias-best-defence,Business & Economy
BoJ’s Ueda tells Nikkei wage trends will drive policy moves,https://www.thestar.com.my/business/business-news/2024/12/02/bojs-ueda-tells-nikkei-wage-trends-will-drive-policy-moves,Business & Economy
Analysts cut India forecast after growth shock,https://www.thestar.com.my/business/business-news/2024/12/02/analysts-cut-india-forecast-after-growth-shock,Business & Economy
Scholz proposes US$106bil fund for Germany,https://www.thestar.com.my/business/business-news/2024/12/02/scholz-proposes-us106bil-fund-for-germany,Business & Economy
Fierce debate over curbs on plastic output as treaty deadline looms,https://www.thestar.com.my/business/business-news/2024/12/02/fierce-debate-over-curbs-on-plastic-output-as-treaty-deadline-looms,Business & Economy
Global shipping costs likely to remain high amid tariff threats,https://www.thestar.com.my/business/business-news/2024/12/02/global-shipping-costs-likely-to-remain-high-amid-tariff-threats,Business & Economy
US job growth due for snapback after storms,https://www.thestar.com.my/business/business-news/2024/12/02/us-job-growth-due-for-snapback-after-storms,Business & Economy
French budget requests almost US$10.6bil,https://www.thestar.com.my/business/business-news/2024/12/02/french-budget-requests-almost-us106bil,Business & Economy
S&P sticks with France rating in reprieve for PM,https://www.thestar.com.my/business/business-news/2024/12/02/sp-sticks-with-france-rating-in-reprieve-for-pm,Business & Economy
Starmer promises ‘Plan for Change’ to reset UK,https://www.thestar.com.my/business/business-news/2024/12/02/starmer-promises-plan-for-change-to-reset-uk,Business & Economy
"S. Korea’s exports regain momentum 
on steady 
chip demand",https://www.thestar.com.my/business/business-news/2024/12/02/s-koreas-exports-regain-momentum-on-steady-chip-demand,Business & Economy
Sarawak aims for self-sufficiency in rice cultivation,https://www.thestar.com.my/business/business-news/2024/12/02/sarawak-aims-for-self-sufficiency-in-rice-cultivation,Business & Economy
Higher cost of living impacts employment,https://www.thestar.com.my/business/business-news/2024/12/02/higher-cost-of-living-impacts-employment,Business & Economy
China to extend tariff exemptions for some US products to 2025,https://www.thestar.com.my/business/business-news/2024/11/29/china-to-extend-tariff-exemptions-for-some-us-products-to-2025,Business & Economy
US economy holds firm on consumer spending,https://www.thestar.com.my/business/business-news/2024/11/29/us-economy-holds-firm-on-consumer-spending,Business & Economy
Musk calls for abolishing consumer agency targeted by Republicans,https://www.thestar.com.my/business/business-news/2024/11/29/musk-calls-for-abolishing-consumer-agency-targeted-by-republicans,Business & Economy
Tax amnesty hailed as alternative to VAT hike,https://www.thestar.com.my/business/business-news/2024/11/29/tax-amnesty-hailed-as-alternative-to-vat-hike,Business & Economy
Cinnamon industry to grow with FTAs,https://www.thestar.com.my/business/business-news/2024/11/29/cinnamon-industry-to-grow-with-ftas,Business & Economy
Singapore household debt climbs,https://www.thestar.com.my/business/business-news/2024/11/29/singapore-household-debt-climbs,Business & Economy
Philippines back to fiscal surplus in October,https://www.thestar.com.my/business/business-news/2024/11/29/philippines-back-to-fiscal-surplus-in-october,Business & Economy
Government agencies receive Saga compliance certs,https://www.thestar.com.my/business/business-news/2024/11/29/government-agencies-receive-saga-compliance-certs,Business & Economy
South Korea makes first back-to-back rate cuts since 2009,https://www.thestar.com.my/business/business-news/2024/11/28/south-korea-makes-first-back-to-back-rate-cuts-since-2009,Business & Economy
Vietnam taps agricultural tourism for development,https://www.thestar.com.my/business/business-news/2024/11/28/vietnam-taps-agricultural-tourism-for-development,Business & Economy
E-bikes show positive progress,https://www.thestar.com.my/business/business-news/2024/11/28/e-bikes-show-positive-progress,Business & Economy
Electronic traceability for seafood products boosts transparency,https://www.thestar.com.my/business/business-news/2024/11/28/electronic-traceability-for-seafood-products-boosts-transparency,Business & Economy
South Korea eyes US$10bil in support for chipmakers in 2025,https://www.thestar.com.my/business/business-news/2024/11/28/south-korea-eyes-us10bil-in-support-for-chipmakers-in-2025,Business & Economy
Vietnam speeds up public investment disbursements,https://www.thestar.com.my/business/business-news/2024/11/28/vietnam-speeds-up-public-investment-disbursements,Business & Economy
CPF tops Asia again in global pension index,https://www.thestar.com.my/business/business-news/2024/11/28/cpf-tops-asia-again-in-global-pension-index,Business & Economy
"Guangdong, HK sign US$14bil in trade deals",https://www.thestar.com.my/business/business-news/2024/11/28/guangdong-hk-sign-us14bil-in-trade-deals,Business & Economy
RBNZ flags another big cut after second move,https://www.thestar.com.my/business/business-news/2024/11/28/rbnz-flags-another-big-cut-after-second-move,Business & Economy
Trump appoints Hassett to head economic post,https://www.thestar.com.my/business/business-news/2024/11/28/trump-appoints-hassett-to-head-economic-post,Business & Economy
How US proposed tariffs may affect commodities and energy,https://www.thestar.com.my/business/business-news/2024/11/28/how-us-proposed-tariffs-may-affect-commodities-and-energy,Business & Economy
Business confidence on the rise - MIER,https://www.thestar.com.my/business/business-news/2024/11/27/business-confidence-on-the-rise---mier,Business & Economy
"PPI continues to fall, 2.4% lower in Oct 2024",https://www.thestar.com.my/business/business-news/2024/11/27/ppi-continues-to-fall-24-lower-in-oct-2024,Business & Economy
Thailand’s auto manufacturing down 20% year-on-year,https://www.thestar.com.my/business/business-news/2024/11/27/thailands-auto-manufacturing-down-20-year-on-year,Business & Economy
"Beijing, EU aim to resolve tariffs dispute",https://www.thestar.com.my/business/business-news/2024/11/27/beijing-eu-aim-to-resolve-tariffs-dispute,Business & Economy
Singapore factory output rises at slower pace of 1.2% in October,https://www.thestar.com.my/business/business-news/2024/11/27/singapore-factory-output-rises-at-slower-pace-of-12-in-october,Business & Economy
Japan’s corporate service inflation remains steady,https://www.thestar.com.my/business/business-news/2024/11/27/japans-corporate-service-inflation-remains-steady,Business & Economy
Many British firms set to cut jobs after tax hikes,https://www.thestar.com.my/business/business-news/2024/11/26/many-british-firms-set-to-cut-jobs-after-tax-hikes,Business & Economy
"New Zealand retail spending slows again, pointing to recession",https://www.thestar.com.my/business/business-news/2024/11/26/new-zealand-retail-spending-slows-again-pointing-to-recession,Business & Economy
"Foreign investors expect opportunities in the south - Large projects taking shape in provinces, HCM City",https://www.thestar.com.my/business/business-news/2024/11/26/foreign-investors-expect-opportunities-in-the-south,Business & Economy
Customers front-load orders before Trump tariffs,https://www.thestar.com.my/business/business-news/2024/11/26/customers-front-load-orders-before-trump-tariffs,Business & Economy
Philippine companies to manage debt risk with swaps,https://www.thestar.com.my/business/business-news/2024/11/26/philippine-companies-to-manage-debt-risk-with-swaps,Business & Economy
Economists see stable inflation for rest of 2024,https://www.thestar.com.my/business/business-news/2024/11/26/economists-see-stable-inflation-for-rest-of-2024,Business & Economy
"Goldman sees slower pace of Asia rate cuts 
on US tariff risks",https://www.thestar.com.my/business/business-news/2024/11/26/goldman-sees-slower-pace-of-asia-rate-cuts-on-us-tariff-risks,Business & Economy
Why corruption can derail Indonesia’s climate fight,https://www.thestar.com.my/business/business-news/2024/11/26/why-corruption-can-derail-indonesias-climate-fight,Business & Economy
"NCCP 2.0 to have 
wide-ranging impact",https://www.thestar.com.my/business/business-news/2024/11/26/nccp-20-to-have-wide-ranging-impact,Business & Economy
Australia to propose tax incentives for production of critical minerals,https://www.thestar.com.my/business/business-news/2024/11/26/australia-to-propose-tax-incentives-for-production-of-critical-minerals,Business & Economy
Can the world unite to end plastic pollution?,https://www.thestar.com.my/business/business-news/2024/11/26/can-the-world-unite-to-end-plastic-pollution,Business & Economy
Potential for Vietnam and UK to enhance cooperation,https://www.thestar.com.my/business/business-news/2024/11/26/potential-for-vietnam-and-uk-to-enhance-cooperation,Business & Economy
"Singapore Oct core inflation at 2.1% y/y, lowest in almost 3 years",https://www.thestar.com.my/business/business-news/2024/11/25/singapore-oct-core-inflation-at-21-yy-lowest-in-almost-3-years,Business & Economy
"Malaysia's September LI up 1.8%, shows continued economic growth - DoSM",https://www.thestar.com.my/business/business-news/2024/11/25/malaysia039s-september-li-up-18-shows-continued-economic-growth---dosm,Business & Economy
Developers advised to embrace RE,https://www.thestar.com.my/business/business-news/2024/11/25/developers-advised-to-embrace-re,Business & Economy
US$300bil COP29 climate deal criticised,https://www.thestar.com.my/business/business-news/2024/11/25/us300bil-cop29-climate-deal-criticised,Business & Economy
COP29 – How does US$300bil stack up?,https://www.thestar.com.my/business/business-news/2024/11/25/cop29---how-does-us300bil-stack-up,Business & Economy
IMF approves third review of Sri Lanka’s bailout,https://www.thestar.com.my/business/business-news/2024/11/25/imf-approves-third-review-of-sri-lankas-bailout,Business & Economy
Norway’s US$1.8 trillion fund sees rare political unity as key,https://www.thestar.com.my/business/business-news/2024/11/25/norways-us18-trillion-fund-sees-rare-political-unity-as-key,Business & Economy
Should you still learn to code in an AI world?,https://www.thestar.com.my/tech/tech-news/2024/12/01/should-you-still-learn-to-code-in-an-ai-world,Science & Technology
"At Gulf bitcoin gathering, Trump family and allies to bask in crypto industry's euphoria",https://www.thestar.com.my/tech/tech-news/2024/12/09/at-gulf-bitcoin-gathering-trump-family-and-allies-to-bask-in-crypto-industry039s-euphoria,Science & Technology
"Trump aides contact Google, Meta, Snap over online drug sales, The Information reports",https://www.thestar.com.my/tech/tech-news/2024/12/09/trump-aides-contact-google-meta-snap-over-online-drug-sales-the-information-reports,Science & Technology
New digital banks fuel sector growth in 2024,https://www.thestar.com.my/news/nation/2024/12/08/new-digital-banks-fuel-sector-growth-in-2024,Science & Technology
Reducing your Netflix footprint: A guide to sustainable streaming,https://www.thestar.com.my/tech/tech-news/2024/12/08/reducing-your-netflix-footprint-a-guide-to-sustainable-streaming,Science & Technology
Opinion: I hope you don’t see your passwords on this list,https://www.thestar.com.my/tech/tech-news/2024/12/08/opinion-i-hope-you-dont-see-your-passwords-on-this-list,Science & Technology
"Telegram, long a lawless chat app, is now aiding a content crackdown",https://www.thestar.com.my/tech/tech-news/2024/12/08/telegram-long-a-lawless-chat-app-is-now-aiding-a-content-crackdown,Science & Technology
"Being online brings mental health benefits for over-50s, study shows",https://www.thestar.com.my/tech/tech-news/2024/12/08/being-online-brings-mental-health-benefits-for-over-50s-study-shows,Science & Technology
"Advanced AI chips cleared for export to UAE under Microsoft deal, Axios reports",https://www.thestar.com.my/tech/tech-news/2024/12/08/advanced-ai-chips-cleared-for-export-to-uae-under-microsoft-deal-axios-reports,Science & Technology
"US TikTok content creators warn followers to find them on Instagram, YouTube",https://www.thestar.com.my/tech/tech-news/2024/12/07/us-tiktok-content-creators-warn-followers-to-find-them-on-instagram-youtube,Science & Technology
'Sexting' scam: Criminals impersonate cops in US to steal money from dating app users,https://www.thestar.com.my/tech/tech-news/2024/12/07/039sexting039-scam-criminals-impersonate-cops-in-us-to-steal-money-from-dating-app-users,Science & Technology
FBI releases tips for customers to avoid scams when holiday shopping,https://www.thestar.com.my/tech/tech-news/2024/12/07/fbi-releases-tips-for-customers-to-avoid-scams-when-holiday-shopping,Science & Technology
Thirty years of PlayStation: How Nintendo's snub created a gaming giant,https://www.thestar.com.my/tech/tech-news/2024/12/07/thirty-years-of-playstation-how-nintendo039s-snub-created-a-gaming-giant,Science & Technology
US AI task force co-chair asks FERC to support co-located data centers - letter,https://www.thestar.com.my/tech/tech-news/2024/12/07/us-ai-task-force-co-chair-asks-ferc-to-support-co-located-data-centers---letter,Science & Technology
Super Micro Computer gets extension to file delayed annual report,https://www.thestar.com.my/tech/tech-news/2024/12/07/super-micro-computer-gets-extension-to-file-delayed-annual-report,Science & Technology
"Palantir, Anduril sign partnership for AI training in defense",https://www.thestar.com.my/tech/tech-news/2024/12/07/palantir-anduril-sign-partnership-for-ai-training-in-defense,Science & Technology
"US regulator places Google Payment under supervision, company sues",https://www.thestar.com.my/tech/tech-news/2024/12/07/us-regulator-places-google-payment-corp-under-supervision,Science & Technology
TikTok advertisers stay put after US appeals court upholds law forcing sale,https://www.thestar.com.my/tech/tech-news/2024/12/07/tiktok-advertisers-stay-put-after-us-appeals-court-upholds-law-forcing-sale,Science & Technology
"Apple plans three-year modem rollout to compete with Qualcomm, Bloomberg News reports",https://www.thestar.com.my/tech/tech-news/2024/12/07/apple-plans-three-year-modem-rollout-to-compete-with-qualcomm-bloomberg-news-reports,Science & Technology
Prenatal blood test sometimes hints at cancer in moms-to-be: study,https://www.thestar.com.my/news/world/2024/12/07/prenatal-blood-test-sometimes-hints-at-cancer-in-moms-to-be-study,Science & Technology
"Honda, Stellantis announce vehicle recalls",https://www.thestar.com.my/news/world/2024/12/07/honda-stellantis-announce-vehicle-recalls,Science & Technology
"Abandoned ships, crew on rise since pandemic: ITF",https://www.thestar.com.my/news/world/2024/12/07/abandoned-ships-crew-on-rise-since-pandemic-itf,Science & Technology
Azerbaijan to drill first onshore horizontal well in history,https://www.thestar.com.my/news/world/2024/12/07/azerbaijan-to-drill-first-onshore-horizontal-well-in-history,Science & Technology
U.S. pharmacy giant CVS pulls pictures of executive leadership,https://www.thestar.com.my/news/world/2024/12/07/us-pharmacy-giant-cvs-pulls-pictures-of-executive-leadership,Science & Technology
Namibia bolsters water infrastructure with Chinese assistance,https://www.thestar.com.my/news/world/2024/12/07/namibia-bolsters-water-infrastructure-with-chinese-assistance,Science & Technology
